Id|Codigo|Habilitado
125776|20205350-3|1
125777|20205399-2|1
125778|20205768-2|1
125779|20202696-3|1
125780|20202696-5|1
125781|20202929-3|1
125782|20205912-5|1
125783|20206149-10|1
125784|20206570-2|1
125785|20206833-4|1
125786|20206833-5|1
125787|20206895-3|1
125788|20207796-1|1
125789|20207859-4|1
125790|20202931-1|1
125791|20202939-2|1
125792|20203851-3|1
125793|20204362-1|1
125794|20206947-15|1
125795|20207756-1|1
125796|20207802-1|1
125797|20207859-2|1
125798|20201425-1|1
125799|20201425-3|1
125800|20201515-1|1
125801|20202462-3|1
125802|20205768-12|1
125803|20205768-20|1
125804|20205781-1|1
125805|20205781-8|1
125806|20205851-1|1
125807|20205863-5|1
125808|20205912-4|1
125809|20206149-5|1
125810|20206895-2|1
125811|20207983-1|1
125812|20208031-2|1
125813|20208097-2|1
125814|20208337-6|1
125815|20202773-1|1
125816|20202929-1|1
125817|20203015-2|1
125818|20203145-3|1
125819|20206935-10|1
125820|20206935-4|1
125821|20206947-6|1
125822|20207756-2|1
125823|20207930-1|1
125824|20207965-3|1
125825|20207982-3|1
125826|20208112-4|1
125827|20208622-1|1
125828|20208664-2|1
125829|20208803-1|1
125830|20208826-15|1
125831|20203885-1|1
125832|20203974-1|1
125833|20204201-3|1
125834|20204367-1|1
125835|20208337-3|1
125836|20208337-8|1
125837|20208721-1|1
125838|20208826-28|1
125839|20204637-2|1
125840|20205286-10|1
125841|20205544-4|1
125842|20205544-9|1
125843|20208878-10|1
125844|20208878-12|1
125845|20208878-4|1
125846|20208953-2|1
125847|20205701-1|1
125848|20205776-6|1
125849|20205776-9|1
125850|20205781-6|1
125851|20205781-9|1
125852|20205901-1|1
125853|20205912-3|1
125854|20205912-8|1
125855|20206151-5|1
125856|20206447-1|1
125857|20206833-1|1
125858|20206935-2|1
125859|20207982-12|1
125860|20208536-2|1
125861|20208549-1|1
125862|20208822-3|1
125863|20206947-1|1
125864|20207694-3|1
125865|20207756-16|1
125866|20207799-1|1
125867|20207965-1|1
125868|20208111-3|1
125869|20208112-5|1
125870|20208337-4|1
125871|20208352-1|1
125872|20208825-2|1
125873|20208826-22|1
125874|20209359-3|1
125875|20202035-4|1
125876|20202057-1|1
125877|20202318-1|1
125878|20202696-4|1
125879|20202761-2|1
125880|20203145-2|1
125881|20203424-2|1
125882|20203477-1|1
125883|20208826-20|1
125884|20208878-7|1
125885|20209058-4|1
125886|20209215-2|1
125887|20204362-2|1
125888|20205262-4|1
125889|20205286-1|1
125890|20205291-4|1
125891|20208413-1|1
125892|20208825-1|1
125893|20208826-25|1
125894|20209416-15|1
125895|20205291-9|1
125896|20205332-1|1
125897|20205350-10|1
125898|20205399-6|1
125899|20205399-7|1
125900|20205544-7|1
125901|20205768-4|1
125902|20205781-7|1
125903|20208826-17|1
125904|20208925-1|1
125905|20208953-1|1
125906|20209185-8|1
125907|20208554-3|1
125908|20208878-3|1
125909|20209175-1|1
125910|20209215-1|1
125911|20205868-2|1
125912|20206146-11|1
125913|20206146-16|1
125914|20206146-4|1
125915|20208822-1|1
125916|20208826-5|1
125917|20209185-3|1
125918|20209285-3|1
125919|20206658-5|1
125920|20206821-9|1
125921|20206895-1|1
125922|20206935-3|1
125923|20209058-2|1
125924|20209416-22|1
125925|20209465-6|1
125926|20209591-1|1
125927|20207802-6|1
125928|20207965-4|1
125929|20207982-1|1
125930|20207982-15|1
125931|20207982-9|1
125932|20208394-1|1
125933|20208542-2|1
125934|20208572-1|1
125935|20208826-6|1
125936|20209416-12|1
125937|20209416-19|1
125938|20209565-1|1
125939|20208826-7|1
125940|20208878-9|1
125941|20209285-5|1
125942|20209416-23|1
125943|20209416-6|1
125944|20209465-1|1
125945|20209465-4|1
125946|202100-2|1
125947|20209417-1|1
125948|20209759-1|1
125949|20209896-2|1
125950|20210051-1|1
125951|20209185-7|1
125952|20209221-3|1
125953|20209416-7|1
125954|20209416-9|1
125955|20202363-1|1
125956|20202813-1|1
125957|20202815-1|1
125958|20203198-1|1
125959|20203605-2|1
125960|20209058-3|1
125961|20209160-1|1
125962|20209570-1|1
125963|20209788-1|1
125964|20204361-1|1
125965|20205191-2|1
125966|20205291-11|1
125967|20205544-10|1
125968|20205722-1|1
125969|20205819-1|1
125970|20206146-14|1
125971|20206146-2|1
125972|20208826-2|1
125973|20209155-1|1
125974|20209416-20|1
125975|20209766-1|1
125976|20209359-2|1
125977|20209416-3|1
125978|20209416-5|1
125979|20209685-1|1
125980|20209685-2|1
125981|20206821-10|1
125982|20206821-12|1
125983|20206821-2|1
125984|20209230-1|1
125985|20209285-2|1
125986|20209620-1|1
125987|20209766-2|1
125988|20207756-15|1
125989|20207756-3|1
125990|20207903-1|1
125991|20207982-11|1
125992|20207982-7|1
125993|20207983-3|1
125994|20207983-5|1
125995|20208579-3|1
125996|20208822-2|1
125997|20208826-10|1
125998|20208850-2|1
125999|20209060-1|1
126000|20209185-13|1
126001|20209195-5|1
126002|20209416-14|1
126003|20209755-1|1
126004|202100-3|1
126005|20210034-3|1
126006|20210045-2|1
126007|20210088-1|1
126008|20209285-1|1
126009|20209416-10|1
126010|20209416-17|1
126011|20209841-1|1
126012|20208822-4|1
126013|20208826-1|1
126014|20209788-2|1
126015|20208606-3|1
126016|20209221-1|1
126017|20209287-1|1
126018|20209465-3|1
126019|20209359-1|1
126020|20209565-2|1
126021|20209983-1|1
126022|20210034-4|1
126023|20210034-5|1
126024|20209195-2|1
126025|20209416-16|1
126026|20209417-2|1
126027|20209896-1|1
126028|20210095-2|1
126029|20209685-3|1
126030|20209685-5|1
126031|20209788-3|1
126032|20210183-2|1
126033|20209416-13|1
126034|20209416-4|1
126035|20209465-2|1
126036|20209931-1|1
126037|20210286-2|1
126038|20210307-1|1
126039|20210307-2|1
126040|20210444-6|1
126041|20209465-5|1
126042|20210076-1|1
126043|20210148-2|1
126044|20210243-5|1
126045|20209766-3|1
126046|20210111-1|1
126047|20210111-2|1
126048|20210246-1|1
126049|20210081-4|1
126050|20210107-1|1
126051|202103-1|1
126052|20210444-12|1
126053|20209416-11|1
126054|20210081-1|1
126055|20210444-3|1
126056|20210473-1|1
126057|20210184-2|1
126058|20210286-1|1
126059|20210444-10|1
126060|20210813-2|1
126061|20210034-2|1
126062|20210084-1|1
126063|20210455-1|1
126064|20210598-1|1
126065|20210692-1|1
126066|20210444-4|1
126067|20210444-5|1
126068|20210455-3|1
126069|20210861-1|1
126070|20209974-1|1
126071|20210081-3|1
126072|20210082-1|1
126073|202102-1|1
126074|20210444-2|1
126075|20210045-3|1
126076|20210243-6|1
126077|20210314-1|1
126078|20209185-12|1
126079|20209685-4|1
126080|20209974-2|1
126081|20210081-2|1
126082|202101-1|1
126083|20210813-1|1
126084|20210883-2|1
126085|20211124-10|1
126086|20211179-1|1
126087|20209896-4|1
126088|20210237-1|1
126089|20210243-4|1
126090|20210389-1|1
126091|20210077-1|1
126092|20210202-1|1
126093|20210243-8|1
126094|20210314-2|1
126095|20210444-9|1
126096|20209416-18|1
126097|20209416-2|1
126098|20209691-1|1
126099|202100-4|1
126100|20210095-1|1
126101|20210184-1|1
126102|20210243-7|1
126103|20210444-1|1
126104|20210883-5|1
126105|20209185-4|1
126106|20209195-1|1
126107|20209416-21|1
126108|20209565-3|1
126109|20210107-2|1
126110|20210148-3|1
126111|20210758-1|1
126112|20211179-4|1
126113|20211232-3|1
126114|20210444-11|1
126115|20210685-1|1
126116|20210883-4|1
126117|20211341-1|1
126118|20210002-1|1
126119|20210243-1|1
126120|20210545-3|1
126121|20210701-1|1
126122|20210312-2|1
126123|20210455-4|1
126124|20210635-1|1
126125|20210771-1|1
126126|20210771-4|1
126127|20210847-1|1
126128|20211344-1|1
126129|20211346-2|1
126130|20211771-1|1
126131|20209896-3|1
126132|202100-1|1
126133|20210243-3|1
126134|20210334-1|1
126135|20210312-1|1
126136|20210581-1|1
126137|20211124-7|1
126138|20211229-5|1
126139|20210861-2|1
126140|20210876-1|1
126141|20211124-1|1
126142|20211124-8|1
126143|20210999-1|1
126144|20211124-2|1
126145|20211124-4|1
126146|20211561-1|1
126147|20210672-1|1
126148|20211229-2|1
126149|20211229-4|1
126150|20211232-1|1
126151|20210883-1|1
126152|20211124-6|1
126153|20212041-1|1
126154|20212053-1|1
126155|20210243-9|1
126156|20210444-7|1
126157|20210444-8|1
126158|20211113-1|1
126159|20211346-3|1
126160|20211808-3|1
126161|20212090-1|1
126162|20212095-3|1
126163|20212123-4|1
126164|20211347-1|1
126165|20211893-1|1
126166|20212095-1|1
126167|20212123-9|1
126168|20209416-8|1
126169|20210045-1|1
126170|20210473-2|1
126171|20211232-2|1
126172|20209757-1|1
126173|20210012-1|1
126174|20210243-2|1
126175|20211232-5|1
126176|20211442-1|1
126177|20211564-1|1
126178|20212109-1|1
126179|20211293-2|1
126180|20211350-1|1
126181|20211445-1|1
126182|20211808-1|1
126183|20210545-2|1
126184|20210840-1|1
126185|20210999-2|1
126186|20211503-1|1
126187|20211179-3|1
126188|20211985-1|1
126189|20212123-11|1
126190|20212123-3|1
126191|20209687-1|1
126192|20209757-2|1
126193|20209919-1|1
126194|20211232-4|1
126195|20211271-1|1
126196|20210148-1|1
126197|20210771-2|1
126198|20211124-3|1
126199|20211124-9|1
126200|20211792-1|1
126201|20211973-1|1
126202|20212213-3|1
126203|202124-1|1
126204|20211712-1|1
126205|20211808-4|1
126206|20212055-1|1
126207|20212095-4|1
126208|20212109-2|1
126209|20212430-1|1
126210|20212439-6|1
126211|20212605-14|1
126212|20212605-21|1
126213|20212605-3|1
126214|20212123-6|1
126215|20212621-26|1
126216|20213556-2|1
126217|20213830-1|1
126218|20213542-2|1
126219|20213556-1|1
126220|20213822-2|1
126221|20213960-2|1
126222|20214902-1|1
126223|20210034-1|1
126224|20210545-5|1
126225|20211064-1|1
126226|20211124-11|1
126227|20215043-2|1
126228|20215215-1|1
126229|20215223-5|1
126230|20215227-1|1
126231|20215277-1|1
126232|20215366-1|1
126233|20216785-1|1
126234|20218192-1|1
126235|20218451-1|1
126236|20212213-2|1
126237|20212274-2|1
126238|20212284-1|1
126239|20212605-19|1
126240|20218812-2|1
126241|20219346-2|1
126242|20219365-1|1
126243|20219435-1|1
126244|20214740-6|1
126245|20214914-15|1
126246|20214914-5|1
126247|20216935-2|1
126248|20210455-2|1
126249|20210861-3|1
126250|20211117-1|1
126251|20211229-1|1
126252|20212605-2|1
126253|20212621-10|1
126254|20212621-9|1
126255|20213007-6|1
126256|20211564-3|1
126257|20212210-4|1
126258|20212428-1|1
126259|202124-3|1
126260|20213564-1|1
126261|20213779-1|1
126262|20213863-1|1
126263|20214277-1|1
126264|20214996-4|1
126265|20215043-3|1
126266|20215223-10|1
126267|20215703-3|1
126268|20215828-2|1
126269|20212439-5|1
126270|20212605-11|1
126271|20212605-23|1
126272|20212621-15|1
126273|20216324-2|1
126274|20216346-3|1
126275|20216947-1|1
126276|20218080-1|1
126277|20213151-1|1
126278|20213194-1|1
126279|20214899-1|1
126280|20214989-5|1
126281|20216320-4|1
126282|20216947-2|1
126283|20218084-3|1
126284|20218557-3|1
126285|20218812-4|1
126286|20218707-2|1
126287|20218723-1|1
126288|20218786-4|1
126289|20218983-2|1
126290|20218995-1|1
126291|20216464-1|1
126292|20216802-1|1
126293|20217755-9|1
126294|20218084-1|1
126295|20219014-4|1
126296|20219031-21|1
126297|20219054-6|1
126298|20219325-1|1
126299|20218084-17|1
126300|20218310-1|1
126301|20218626-1|1
126302|20219014-8|1
126303|20219371-2|1
126304|20219406-2|1
126305|20219551-8|1
126306|20219769-6|1
126307|20219031-11|1
126308|20219031-13|1
126309|20219076-3|1
126310|20219247-4|1
126311|20219246-1|1
126312|20219365-5|1
126313|20219390-3|1
126314|20219418-1|1
126315|20219445-4|1
126316|20219247-5|1
126317|20219324-2|1
126318|20219430-1|1
126319|20219435-3|1
126320|20219510-3|1
126321|20219510-4|1
126322|20219510-5|1
126323|20219610-3|1
126324|20219622-2|1
126325|20219772-2|1
126326|20211229-3|1
126327|20211232-6|1
126328|20211511-1|1
126329|20211712-2|1
126330|20212051-1|1
126331|202124-2|1
126332|20212439-1|1
126333|20212439-7|1
126334|20212624-2|1
126335|20212743-1|1
126336|20213827-1|1
126337|20214787-1|1
126338|20215198-1|1
126339|20215275-1|1
126340|20216181-1|1
126341|20216416-2|1
126342|20216416-3|1
126343|20216528-1|1
126344|20216611-2|1
126345|20216994-1|1
126346|20217234-1|1
126347|20217693-4|1
126348|20217755-11|1
126349|20218084-12|1
126350|20218084-4|1
126351|20218803-1|1
126352|20218983-3|1
126353|20219031-15|1
126354|20219309-1|1
126355|20219371-3|1
126356|20219418-2|1
126357|20219425-2|1
126358|20219551-5|1
126359|20219610-1|1
126360|20210771-5|1
126361|20210861-4|1
126362|20211232-7|1
126363|20212123-1|1
126364|20211179-2|1
126365|20212461-3|1
126366|20212461-4|1
126367|20212494-1|1
126368|20212621-22|1
126369|20212621-29|1
126370|20212621-4|1
126371|20213374-1|1
126372|20212210-3|1
126373|20212235532-5|1
126374|20212439-4|1
126375|202124-4|1
126376|20212461-1|1
126377|20212605-20|1
126378|20212621-19|1
126379|20212621-5|1
126380|20212742-1|1
126381|20213007-4|1
126382|20213040-3|1
126383|20213616-1|1
126384|20213870-1|1
126385|20211985-2|1
126386|20211999-1|1
126387|20212123-10|1
126388|20212235532-3|1
126389|20213442-2|1
126390|20214433-1|1
126391|20214740-2|1
126392|20214914-12|1
126393|20214356-1|1
126394|20214740-1|1
126395|20214914-11|1
126396|20214914-14|1
126397|20212324-1|1
126398|20212325-1|1
126399|20212506-1|1
126400|20212506-2|1
126401|20212621-23|1
126402|20211893-2|1
126403|20212092-1|1
126404|20212123-8|1
126405|20212209-3|1
126406|20212621-7|1
126407|20212633-1|1
126408|20213040-2|1
126409|20214594-1|1
126410|20214911-1|1
126411|20214911-3|1
126412|20215223-6|1
126413|20215227-3|1
126414|20214996-2|1
126415|202152-2|1
126416|20215223-8|1
126417|20215225-1|1
126418|20215225-10|1
126419|20212426-2|1
126420|20212605-16|1
126421|20212621-12|1
126422|20212621-6|1
126423|20216947-3|1
126424|20216955-1|1
126425|20216984-1|1
126426|20217421-1|1
126427|20217693-3|1
126428|20217755-6|1
126429|20218084-13|1
126430|20219014-6|1
126431|20219031-1|1
126432|20215227-2|1
126433|20216346-2|1
126434|20216802-2|1
126435|20217693-1|1
126436|20213442-1|1
126437|20213726-2|1
126438|20214914-13|1
126439|20215223-7|1
126440|20219359-1|1
126441|20219373-2|1
126442|20219471-1|1
126443|20219524-3|1
126444|20217755-8|1
126445|20218080-4|1
126446|20218812-8|1
126447|20219014-2|1
126448|20215225-8|1
126449|20216473-1|1
126450|20216611-3|1
126451|20217278-2|1
126452|20219031-7|1
126453|20219031-8|1
126454|20219282-1|1
126455|20219336-1|1
126456|20217730-1|1
126457|20218084-8|1
126458|20218812-7|1
126459|20218812-9|1
126460|20219363-2|1
126461|20219430-4|1
126462|20219622-4|1
126463|20219769-5|1
126464|20219960-3|1
126465|20219018-2|1
126466|20219029-2|1
126467|20219246-3|1
126468|20219425-4|1
126469|20219551-2|1
126470|20210771-3|1
126471|20211438-1|1
126472|20211791-1|1
126473|20212006-2|1
126474|20210397-1|1
126475|20210943-1|1
126476|20211150-1|1
126477|20212123-7|1
126478|20211808-2|1
126479|20212209-2|1
126480|20212212-1|1
126481|20212274-1|1
126482|20212123-2|1
126483|20212317-1|1
126484|20212439-11|1
126485|20212439-3|1
126486|20212605-12|1
126487|20214988-1|1
126488|20214996-1|1
126489|20215202-3|1
126490|20215691-3|1
126491|20215866-1|1
126492|20212235532-6|1
126493|20212338-1|1
126494|20212426-1|1
126495|20212428-2|1
126496|20212439-12|1
126497|20212379-1|1
126498|20212437-1|1
126499|20212592-2|1
126500|20212605-10|1
126501|20212605-18|1
126502|20212605-33|1
126503|20213007-3|1
126504|20213779-2|1
126505|20214914-7|1
126506|202152-4|1
126507|20215293-1|1
126508|20215875-1|1
126509|20216065-1|1
126510|20212605-22|1
126511|20212605-28|1
126512|20212621-25|1
126513|20212627-3|1
126514|20212506-3|1
126515|20212605-25|1
126516|20212605-30|1
126517|20212605-4|1
126518|20216320-3|1
126519|20216935-3|1
126520|20218084-2|1
126521|20212621-14|1
126522|20212621-24|1
126523|20212621-3|1
126524|20212633-3|1
126525|20218084-5|1
126526|20218314-1|1
126527|20218707-1|1
126528|20218723-5|1
126529|20218803-3|1
126530|20213253-2|1
126531|20215202-4|1
126532|202152-6|1
126533|20215278-2|1
126534|20215978-1|1
126535|20218880-5|1
126536|20218880-7|1
126537|20219346-1|1
126538|20213838-1|1
126539|20213962-1|1
126540|20214636-4|1
126541|20214999-1|1
126542|202160-1|1
126543|20216384-1|1
126544|20216384-2|1
126545|20217755-12|1
126546|20211853-1|1
126547|20212090-3|1
126548|20212235532-7|1
126549|20212398-1|1
126550|20212401-2|1
126551|20212210-2|1
126552|20212235532-1|1
126553|20212235532-8|1
126554|20212450-1|1
126555|20212605-15|1
126556|20219373-3|1
126557|20219551-1|1
126558|20219597-1|1
126559|20219634-1|1
126560|20219755-1|1
126561|20212605-26|1
126562|20212621-8|1
126563|20212633-2|1
126564|20213788-1|1
126565|20218052-2|1
126566|20218084-10|1
126567|20218402-2|1
126568|20218464-1|1
126569|20219054-3|1
126570|20212605-7|1
126571|20212605-8|1
126572|20212633-4|1
126573|20213253-1|1
126574|20215223-1|1
126575|20215227-9|1
126576|20216416-1|1
126577|20216668-3|1
126578|20213835-1|1
126579|20213863-2|1
126580|20214594-2|1
126581|20214911-2|1
126582|20219277-2|1
126583|20219310-1|1
126584|20219324-1|1
126585|20219324-5|1
126586|20213262-3|1
126587|202133-1|1
126588|20213380-1|1
126589|20213965-1|1
126590|20215154-1|1
126591|20215166-1|1
126592|20215166-2|1
126593|20215225-4|1
126594|20216668-2|1
126595|20210545-1|1
126596|20210545-4|1
126597|20211767-2|1
126598|20212006-1|1
126599|20219373-1|1
126600|20219392-1|1
126601|20219403-2|1
126602|20219435-5|1
126603|20216804-1|1
126604|20217433-1|1
126605|20218080-2|1
126606|20218084-11|1
126607|20218084-19|1
126608|20214594-3|1
126609|20214594-4|1
126610|20215223-3|1
126611|20215227-10|1
126612|20217755-1|1
126613|20218084-6|1
126614|20218402-6|1
126615|20218880-2|1
126616|20218626-3|1
126617|20219158-1|1
126618|20219247-1|1
126619|20219247-2|1
126620|20219309-2|1
126621|20219324-3|1
126622|20219365-3|1
126623|20219365-4|1
126624|20215828-1|1
126625|20216324-1|1
126626|20216997-1|1
126627|20217755-3|1
126628|20217755-4|1
126629|20212095-2|1
126630|20213007-7|1
126631|20213765-1|1
126632|20213852-2|1
126633|20219418-5|1
126634|20219634-4|1
126635|20219634-5|1
126636|20219664-1|1
126637|20219664-2|1
126638|20210183-1|1
126639|20210883-3|1
126640|20211150-2|1
126641|20212043-2|1
126642|20218983-1|1
126643|20218995-3|1
126644|20219014-5|1
126645|20219018-1|1
126646|20218402-1|1
126647|20218812-3|1
126648|20219031-12|1
126649|20219031-19|1
126650|20214636-2|1
126651|20214989-1|1
126652|20215103-1|1
126653|20215223-2|1
126654|20219054-4|1
126655|20219054-5|1
126656|20219442-1|1
126657|20219551-3|1
126658|20211564-2|1
126659|20212123-13|1
126660|20212210-1|1
126661|20212428-3|1
126662|20212090-2|1
126663|20212123-12|1
126664|20212321-1|1
126665|20212327-1|1
126666|20212401-3|1
126667|20215223-9|1
126668|20216033-1|1
126669|20216324-3|1
126670|20216935-1|1
126671|20219031-16|1
126672|20219031-4|1
126673|20219159-1|1
126674|20219247-3|1
126675|20217055-1|1
126676|20217400-1|1
126677|20217866-1|1
126678|20218557-1|1
126679|20212401-4|1
126680|20212605-27|1
126681|20213253-3|1
126682|20213262-2|1
126683|20212209-1|1
126684|20212213-1|1
126685|20212235532-2|1
126686|20212494-2|1
126687|20218557-4|1
126688|20218723-4|1
126689|20218812-5|1
126690|20218880-4|1
126691|20213852-8|1
126692|20214359-1|1
126693|20214737-1|1
126694|20214740-4|1
126695|20214914-10|1
126696|20212621-16|1
126697|20212621-21|1
126698|20212621-28|1
126699|20212621-30|1
126700|20218880-8|1
126701|20219031-5|1
126702|20219425-3|1
126703|20212090-4|1
126704|20212401-1|1
126705|20212605-9|1
126706|20212742-2|1
126707|20213007-2|1
126708|20213723-1|1
126709|20213765-3|1
126710|20214602-1|1
126711|20215202-1|1
126712|20216384-3|1
126713|20218402-3|1
126714|20218402-5|1
126715|20219005-2|1
126716|20213007-5|1
126717|20213723-2|1
126718|20214365-1|1
126719|20214914-16|1
126720|20214989-2|1
126721|20214996-3|1
126722|20215036-1|1
126723|20215215-3|1
126724|20215223-4|1
126725|20219031-10|1
126726|20219277-1|1
126727|20219418-3|1
126728|20219427-1|1
126729|20214914-6|1
126730|20215184-1|1
126731|20215188-1|1
126732|202152-1|1
126733|20215225-2|1
126734|20211344-3|1
126735|20211767-1|1
126736|20212043-1|1
126737|20212213-4|1
126738|20215227-6|1
126739|20215278-1|1
126740|20215703-1|1
126741|20215879-1|1
126742|202152-5|1
126743|20216346-1|1
126744|20216869-2|1
126745|20216961-1|1
126746|20217755-5|1
126747|20216311-1|1
126748|20216464-3|1
126749|20216869-1|1
126750|20218084-18|1
126751|20219514-3|1
126752|20219622-3|1
126753|20219634-3|1
126754|20219763-2|1
126755|20219772-1|1
126756|20212393-1|1
126757|20212439-13|1
126758|20212461-2|1
126759|20212592-1|1
126760|20213225-1|1
126761|20218052-1|1
126762|20218084-14|1
126763|20218092-1|1
126764|20219014-1|1
126765|20218382-1|1
126766|20218451-2|1
126767|20218803-2|1
126768|20218995-2|1
126769|20213543-1|1
126770|20214634-1|1
126771|20214902-2|1
126772|20215227-5|1
126773|20219031-14|1
126774|20219054-7|1
126775|20219076-4|1
126776|20219076-5|1
126777|20219014-3|1
126778|20219031-20|1
126779|20219353-1|1
126780|20219390-2|1
126781|20215227-7|1
126782|20215366-2|1
126783|20215691-1|1
126784|20216346-4|1
126785|20219551-9|1
126786|20219664-3|1
126787|20219787-1|1
126788|20219949-1|1
126789|20219310-2|1
126790|20219324-4|1
126791|20219363-1|1
126792|20219428-1|1
126793|20216528-2|1
126794|20216611-1|1
126795|20216871-1|1
126796|20216957-1|1
126797|20219435-4|1
126798|20219444-1|1
126799|20219444-2|1
126800|20217590-1|1
126801|20218557-2|1
126802|20218559-1|1
126803|20218812-1|1
126804|20219445-3|1
126805|20219524-4|1
126806|20219524-5|1
126807|20219610-5|1
126808|20219031-17|1
126809|20219406-1|1
126810|20219435-2|1
126811|20219664-5|1
126812|20212428-4|1
126813|20212439-9|1
126814|20212605-24|1
126815|20212605-32|1
126816|20212621-1|1
126817|20212621-13|1
126818|20212621-2|1
126819|20212621-27|1
126820|20211124-5|1
126821|20211293-1|1
126822|20211344-2|1
126823|20212051-2|1
126824|20212849-1|1
126825|20213262-1|1
126826|20213852-9|1
126827|20214914-3|1
126828|20215629-1|1
126829|20212123-5|1
126830|20212439-2|1
126831|20212605-1|1
126832|20212605-13|1
126833|20212605-31|1
126834|20212621-11|1
126835|20212621-18|1
126836|20212624-1|1
126837|20213542-1|1
126838|20213765-2|1
126839|20213825-1|1
126840|20213973-1|1
126841|20214787-2|1
126842|20214989-3|1
126843|20215215-2|1
126844|20215225-5|1
126845|20212318-1|1
126846|20212605-17|1
126847|20212621-20|1
126848|20212621-31|1
126849|20215225-6|1
126850|20215225-7|1
126851|20215225-9|1
126852|20215629-2|1
126853|20216035-1|1
126854|20216181-2|1
126855|20216320-2|1
126856|20217755-10|1
126857|20213007-1|1
126858|20213542-3|1
126859|20213822-3|1
126860|20214634-2|1
126861|20218084-7|1
126862|20218569-1|1
126863|20218820-1|1
126864|20218880-3|1
126865|20214636-3|1
126866|20214911-4|1
126867|20214914-4|1
126868|20215015-1|1
126869|20218880-6|1
126870|20219054-9|1
126871|20219365-2|1
126872|20219403-1|1
126873|20215227-4|1
126874|202152-3|1
126875|20215691-2|1
126876|20215703-2|1
126877|20215879-2|1
126878|20216668-1|1
126879|20216869-4|1
126880|20217755-2|1
126881|20218569-2|1
126882|20218824-1|1
126883|20219031-3|1
126884|20219054-8|1
126885|20219246-2|1
126886|20211237-1|1
126887|20211346-1|1
126888|20211862-1|1
126889|20212125-1|1
126890|20219346-3|1
126891|20219371-1|1
126892|20219390-1|1
126893|20219435-6|1
126894|20219435-7|1
126895|20219471-2|1
126896|20219514-2|1
126897|20219521-1|1
126898|202196-1|1
126899|20219664-4|1
126900|20219787-2|1
126901|20219920-1|1
126902|20212235532-4|1
126903|20212336-1|1
126904|20212605-5|1
126905|20212621-17|1
126906|20212621-32|1
126907|20212627-1|1
126908|20212627-2|1
126909|20213040-1|1
126910|20212125-2|1
126911|20212439-10|1
126912|20212439-8|1
126913|20212605-29|1
126914|20213723-3|1
126915|20213726-1|1
126916|20213960-1|1
126917|20214636-1|1
126918|20212605-6|1
126919|20213822-1|1
126920|20213852-7|1
126921|20214089-1|1
126922|20214737-2|1
126923|20214740-3|1
126924|20214740-5|1
126925|20214914-2|1
126926|20214914-8|1
126927|20215043-1|1
126928|20215202-2|1
126929|20215227-8|1
126930|20215285-1|1
126931|20215915-1|1
126932|20216324-4|1
126933|20217278-1|1
126934|20217686-1|1
126935|20218084-15|1
126936|20218235-1|1
126937|20218402-4|1
126938|20218626-4|1
126939|20214914-9|1
126940|20215225-3|1
126941|202152-7|1
126942|20216062-1|1
126943|20219054-2|1
126944|20219286-1|1
126945|20219418-4|1
126946|20219427-2|1
126947|20216823-1|1
126948|20216869-3|1
126949|20218052-3|1
126950|20218084-21|1
126951|20219434-2|1
126952|20219434-3|1
126953|20219445-2|1
126954|20219514-4|1
126955|20218084-9|1
126956|20219005-1|1
126957|20219029-1|1
126958|20219054-1|1
126959|20219286-2|1
126960|20219763-1|1
126961|20219769-2|1
126962|20219816-1|1
126963|20219955-1|1
126964|20219357-1|1
126965|20219434-1|1
126966|20219434-4|1
126967|20219434-5|1
126968|20219445-1|1
126969|20215922-1|1
126970|20215922-2|1
126971|20216320-1|1
126972|20216653-1|1
126973|20215978-2|1
126974|20216043-1|1
126975|20216464-4|1
126976|20216653-3|1
126977|20216653-2|1
126978|20217-1|1
126979|20218052-4|1
126980|20218084-16|1
126981|20217693-2|1
126982|20217755-7|1
126983|20218080-3|1
126984|20218084-20|1
126985|20218626-2|1
126986|20218716-1|1
126987|20218723-2|1
126988|20218786-3|1
126989|20218987-1|1
126990|20218723-3|1
126991|20218786-1|1
126992|20218786-2|1
126993|20218880-1|1
126994|20219014-7|1
126995|20219031-18|1
126996|20219031-9|1
126997|20219076-1|1
126998|20219364-1|1
126999|20219421-1|1
127000|20219430-2|1
127001|20219920-2|1
127002|20219925-1|1
127003|20219964-3|1
127004|20219964-4|1
127005|20219430-5|1
127006|20219524-1|1
127007|20219524-2|1
127008|20219592-1|1
127009|20219425-1|1
127010|20219551-4|1
127011|20219551-7|1
127012|20219964-5|1
127013|20219031-2|1
127014|20219031-6|1
127015|20219076-2|1
127016|20219158-2|1
127017|20219442-2|1
127018|20220084-2|1
127019|20220097-4|1
127020|20220106-4|1
127021|20219622-1|1
127022|20220072-1|1
127023|20220072-7|1
127024|20220106-3|1
127025|20219430-3|1
127026|20219939-1|1
127027|20219981-1|1
127028|20220044-2|1
127029|20220072-6|1
127030|20219949-2|1
127031|20220072-8|1
127032|20220101-1|1
127033|20220491-1|1
127034|202198-1|1
127035|20219861-1|1
127036|20219960-1|1
127037|20220106-1|1
127038|20219952-1|1
127039|20220044-1|1
127040|20220084-1|1
127041|20220097-3|1
127042|20220132-3|1
127043|20219551-6|1
127044|20219610-2|1
127045|20219925-2|1
127046|20219961-1|1
127047|20219967-2|1
