Id|Codigo|AplicaASexo|EdadMinima|EdadMaxima|Sexo
1066|B960|3|0|999|A
1067|B961|3|0|999|A
1068|B962|3|0|999|A
1069|B963|3|0|999|A
1070|B964|3|0|999|A
1071|B965|3|0|999|A
1072|B966|3|0|999|A
1073|B967|3|0|999|A
1074|K589|3|0|999|A
1075|K590|3|0|999|A
1076|K591|3|0|999|A
1077|K592|3|0|999|A
1078|K593|3|0|999|A
1079|B968|3|0|999|A
1080|B970|3|0|999|A
1081|B971|3|0|999|A
1082|B972|3|0|999|A
1083|U841|3|0|999|A
1084|U842|3|0|999|A
1085|U843|3|0|999|A
1086|U847|3|0|999|A
1087|U848|3|0|999|A
1088|K594|3|0|999|A
1089|K598|3|0|999|A
1090|K599|3|0|999|A
1091|K600|3|0|999|A
1092|K601|3|0|120|A
1093|K602|3|0|999|A
1094|K603|3|0|999|A
1095|K604|3|0|999|A
1096|K605|3|0|999|A
1097|K610|3|0|999|A
1098|K611|3|0|999|A
1099|K612|3|0|999|A
1100|K613|3|0|999|A
1101|K614|3|0|999|A
1102|K620|3|0|999|A
1103|K621|3|0|999|A
1104|K622|3|0|999|A
1105|K623|3|0|999|A
1106|K624|3|0|999|A
1107|K625|3|0|999|A
1108|K626|3|0|999|A
1109|K627|3|0|999|A
1110|K628|3|0|999|A
1111|K629|3|0|999|A
1112|K630|3|0|999|A
1113|K631|3|0|999|A
1114|K632|3|0|999|A
1115|K633|3|0|999|A
1116|K634|3|0|999|A
1117|K635|3|0|999|A
1118|K638|3|0|999|A
1119|K639|3|0|999|A
1120|K640|3|0|999|A
1121|K641|3|0|999|A
1122|K642|3|0|999|A
1123|K643|3|0|999|A
1124|K644|3|0|999|A
1125|K645|3|0|999|A
1126|K648|3|0|999|A
1127|K649|3|0|999|A
1128|K650|3|0|120|A
1129|B973|3|0|999|A
1130|B974|3|0|999|A
1131|B975|3|0|999|A
1132|B976|3|0|999|A
1133|K658|3|0|120|A
1134|K659|3|0|120|A
1135|K660|3|0|999|A
1136|K661|3|0|999|A
1137|K668|3|0|999|A
1138|K669|3|0|999|A
1139|B977|3|0|999|A
1140|B978|3|0|999|A
1141|B980|3|0|999|A
1142|B981|3|0|999|A
1143|K670|3|0|999|A
1144|K671|3|0|999|A
1145|K672|3|0|999|A
1146|K673|3|0|999|A
1147|K678|3|0|999|A
1148|B99X|3|0|999|A
1149|C000|3|0|999|A
1150|C001|3|0|999|A
1151|C002|3|0|999|A
1152|C003|3|0|999|A
1153|K700|3|10|120|A
1154|K701|3|10|120|A
1155|K702|3|10|120|A
1156|K703|3|10|120|A
1157|K704|3|10|120|A
1158|K709|3|10|120|A
1159|K710|3|0|999|A
1160|K711|3|0|999|A
1161|K712|3|0|999|A
1162|K713|3|0|120|A
1163|C004|3|0|999|A
1164|C005|3|0|999|A
1165|C006|3|0|999|A
1166|C008|3|0|999|A
1167|C009|3|0|999|A
1168|C01X|3|0|999|A
1169|K714|3|0|120|A
1170|K715|3|0|120|A
1171|K716|3|0|999|A
1172|K717|3|0|999|A
1173|K718|3|0|999|A
1174|C020|3|0|999|A
1175|C021|3|0|999|A
1176|C022|3|0|999|A
1177|C023|3|0|999|A
1178|C024|3|0|999|A
1179|K719|3|0|999|A
1180|K720|3|0|120|A
1181|K721|3|0|120|A
1182|K729|3|0|120|A
1183|K730|3|0|120|A
1184|K731|3|0|120|A
1185|K732|3|0|120|A
1186|K738|3|0|120|A
1187|K739|3|0|120|A
1188|K740|3|0|120|A
1189|C028|3|0|999|A
1190|C029|3|0|999|A
1191|C030|3|0|999|A
1192|C031|3|0|999|A
1193|C039|3|0|999|A
1194|K741|3|0|120|A
1195|K742|3|0|120|A
1196|K743|3|0|120|A
1197|K744|3|0|120|A
1198|K745|3|0|120|A
1199|K746|3|0|120|A
1200|K750|3|0|999|A
1201|K751|3|0|999|A
1202|K752|3|0|999|A
1203|K753|3|0|999|A
1204|C040|3|0|999|A
1205|C041|3|0|999|A
1206|C048|3|0|999|A
1207|C049|3|0|999|A
1208|C050|3|0|999|A
1209|K754|3|0|999|A
1210|K758|3|0|999|A
1211|K759|3|0|999|A
1212|K760|3|0|999|A
1213|K761|3|0|120|A
1214|K762|3|0|999|A
1215|K763|3|0|999|A
1216|K764|3|0|999|A
1217|K765|3|0|999|A
1218|K766|3|0|999|A
1219|K767|3|0|999|A
1220|C051|3|0|999|A
1221|C052|3|0|999|A
1222|C058|3|0|999|A
1223|C059|3|0|999|A
1224|C060|3|0|999|A
1225|C061|3|0|999|A
1226|K768|3|0|999|A
1227|K769|3|0|999|A
1228|K770|3|0|999|A
1229|K778|3|0|999|A
1230|K800|3|10|120|A
1231|C062|3|0|999|A
1232|C068|3|0|999|A
1233|C069|3|0|999|A
1234|C07X|3|0|999|A
1235|C080|3|0|999|A
1236|K801|3|10|120|A
1237|K802|3|10|120|A
1238|K803|3|10|120|A
1239|K804|3|10|120|A
1240|K805|3|10|120|A
1241|C081|3|0|999|A
1242|C088|3|0|999|A
1243|C089|3|0|999|A
1244|C090|3|0|999|A
1245|C091|3|0|999|A
1246|K808|3|10|120|A
1247|K810|3|5|120|A
1248|K811|3|10|120|A
1249|K818|3|5|120|A
1250|K819|3|5|120|A
1251|K820|3|5|120|A
1252|K821|3|5|120|A
1253|K822|3|5|120|A
1254|K823|3|5|120|A
1255|K824|3|5|120|A
1256|K828|3|5|120|A
1257|D444|3|0|999|A
1258|D445|3|0|999|A
1259|D446|3|0|999|A
1260|D447|3|0|999|A
1261|C098|3|0|999|A
1262|C099|3|0|999|A
1263|C100|3|0|999|A
1264|C101|3|0|999|A
1265|C102|3|0|999|A
1266|C103|3|0|999|A
1267|K829|3|5|120|A
1268|K830|3|0|999|A
1269|K831|3|0|999|A
1270|K832|3|0|999|A
1271|K833|3|0|999|A
1272|D448|3|0|999|A
1273|D449|3|0|999|A
1274|D45X|3|0|120|A
1275|D460|3|0|999|A
1276|D461|3|0|999|A
1277|K834|3|0|999|A
1278|K835|3|0|999|A
1279|K838|3|0|999|A
1280|K839|3|0|999|A
1281|K850|3|0|999|A
1282|C104|3|0|999|A
1283|C108|3|0|999|A
1284|C109|3|0|999|A
1285|C110|3|0|999|A
1286|C111|3|0|999|A
1287|C112|3|0|999|A
1288|C113|3|0|999|A
1289|C118|3|0|999|A
1290|C119|3|0|999|A
1291|C12X|3|0|999|A
1292|C130|3|0|999|A
1293|C131|3|0|999|A
1294|C132|3|0|999|A
1295|C138|3|0|999|A
1296|C139|3|0|999|A
1297|C140|3|0|999|A
1298|C142|3|0|999|A
1299|C148|3|0|999|A
1300|C150|3|0|999|A
1301|C151|3|0|999|A
1302|C152|3|0|999|A
1303|C153|3|0|999|A
1304|C154|3|0|999|A
1305|C155|3|0|999|A
1306|C158|3|0|999|A
1307|C159|3|0|999|A
1308|C160|3|0|999|A
1309|C161|3|0|999|A
1310|C162|3|0|999|A
1311|C163|3|0|999|A
1312|C164|3|0|999|A
1313|C165|3|0|999|A
1314|C166|3|0|999|A
1315|C168|3|0|999|A
1316|C169|3|0|999|A
1317|C170|3|0|999|A
1318|C171|3|0|999|A
1319|C172|3|0|999|A
1320|C173|3|0|999|A
1321|C178|3|0|999|A
1322|C179|3|0|999|A
1323|C180|3|0|999|A
1324|C181|3|0|999|A
1325|C182|3|0|999|A
1326|C183|3|0|999|A
1327|C184|3|0|999|A
1328|C185|3|0|999|A
1329|C186|3|0|999|A
1330|C187|3|0|999|A
1331|C188|3|0|999|A
1332|C189|3|0|999|A
1333|C19X|3|0|999|A
1334|C20X|3|0|999|A
1335|C210|3|0|999|A
1336|C211|3|0|999|A
1337|C212|3|0|999|A
1338|C218|3|0|999|A
1339|C220|3|0|999|A
1340|C221|3|0|999|A
1341|C222|3|0|999|A
1342|C223|3|0|999|A
1343|C224|3|0|999|A
1344|C227|3|0|999|A
1345|C229|3|0|999|A
1346|C23X|3|0|999|A
1347|C240|3|0|999|A
1348|C241|3|0|999|A
1349|C248|3|0|999|A
1350|C249|3|0|999|A
1351|C250|3|0|999|A
1352|C251|3|0|999|A
1353|C252|3|0|999|A
1354|C253|3|0|999|A
1355|C254|3|0|999|A
1356|C257|3|0|999|A
1357|C258|3|0|999|A
1358|C259|3|0|999|A
1359|C260|3|0|999|A
1360|C261|3|0|999|A
1361|C268|3|0|999|A
1362|C269|3|0|999|A
1363|C300|3|0|999|A
1364|C301|3|0|999|A
1365|C310|3|0|999|A
1366|C311|3|0|999|A
1367|C312|3|0|999|A
1368|C313|3|0|999|A
1369|C318|3|0|999|A
1370|C319|3|0|999|A
1371|C320|3|0|999|A
1372|C321|3|0|999|A
1373|C322|3|0|999|A
1374|C323|3|0|999|A
1375|C328|3|0|999|A
1376|C329|3|0|999|A
1377|C33X|3|0|999|A
1378|C340|3|0|999|A
1379|C341|3|0|999|A
1380|C342|3|0|999|A
1381|C343|3|0|999|A
1382|C348|3|0|999|A
1383|C349|3|0|999|A
1384|C37X|3|0|999|A
1385|C380|3|0|999|A
1386|C381|3|0|999|A
1387|C382|3|0|999|A
1388|C383|3|0|999|A
1389|C384|3|0|999|A
1390|C388|3|0|999|A
1391|C390|3|0|999|A
1392|C398|3|0|999|A
1393|C399|3|0|999|A
1394|C400|3|0|999|A
1395|C401|3|0|999|A
1396|C402|3|0|999|A
1397|C403|3|0|999|A
1398|C408|3|0|999|A
1399|C409|3|0|999|A
1400|C410|3|0|999|A
1401|C411|3|0|999|A
1402|C412|3|0|999|A
1403|C413|3|0|999|A
1404|C414|3|0|999|A
1405|C418|3|0|999|A
1406|C419|3|0|999|A
1407|C430|3|0|999|A
1408|C431|3|0|999|A
1409|C432|3|0|999|A
1410|C433|3|0|999|A
1411|C434|3|0|999|A
1412|C435|3|0|999|A
1413|C436|3|0|999|A
1414|C437|3|0|999|A
1415|C438|3|0|999|A
1416|C439|3|0|999|A
1417|C440|3|0|999|A
1418|C441|3|0|999|A
1419|C442|3|0|999|A
1420|C443|3|0|999|A
1421|C444|3|0|999|A
1422|C445|3|0|999|A
1423|C446|3|0|999|A
1424|C447|3|0|999|A
1425|C448|3|0|999|A
1426|C449|3|0|999|A
1427|C450|3|0|999|A
1428|C451|3|0|999|A
1429|C452|3|0|999|A
1430|C457|3|0|999|A
1431|C459|3|0|999|A
1432|C460|3|0|999|A
1433|C461|3|0|999|A
1434|C462|3|0|999|A
1435|C463|3|0|999|A
1436|C467|3|0|999|A
1437|C468|3|0|999|A
1438|C469|3|0|999|A
1439|C470|3|0|999|A
1440|C471|3|0|999|A
1441|C472|3|0|999|A
1442|C473|3|0|999|A
1443|C474|3|0|999|A
1444|C475|3|0|999|A
1445|C476|3|0|999|A
1446|C478|3|0|999|A
1447|C479|3|0|999|A
1448|C480|3|0|999|A
1449|C481|3|0|999|A
1450|C482|3|0|999|A
1451|C488|3|0|999|A
1452|C490|3|0|999|A
1453|C491|3|0|999|A
1454|C492|3|0|999|A
1455|C493|3|0|999|A
1456|C494|3|0|999|A
1457|C495|3|0|999|A
1458|C496|3|0|999|A
1459|C498|3|0|999|A
1460|C499|3|0|999|A
1461|C500|3|0|999|A
1462|C501|3|0|999|A
1463|C502|3|0|999|A
1464|C503|3|0|999|A
1465|C504|3|0|999|A
1466|C505|3|0|999|A
1467|C506|3|0|999|A
1468|C508|3|0|999|A
1469|C509|3|0|999|A
1470|C510|2|0|999|F
1471|C511|2|0|999|F
1472|C512|2|0|999|F
1473|C518|2|0|999|F
1474|C519|2|0|999|F
1475|C52X|2|0|999|F
1476|C530|2|10|120|F
1477|C531|2|10|120|F
1478|C538|2|10|120|F
1479|C539|2|10|120|F
1480|C540|2|0|999|F
1481|C541|2|0|999|F
1482|C542|2|0|999|F
1483|C543|2|0|999|F
1484|C548|2|0|999|F
1485|C549|2|0|999|F
1486|C55X|2|0|999|F
1487|C56X|2|0|999|F
1488|C570|2|0|999|F
1489|C571|2|0|999|F
1490|C572|2|0|999|F
1491|C573|2|0|999|F
1492|C574|2|0|999|F
1493|C577|2|0|999|F
1494|C578|2|0|999|F
1495|C579|2|0|999|F
1496|C58X|2|10|54|F
1497|C600|1|0|999|M
1498|C601|1|0|999|M
1499|C602|1|0|999|M
1500|C608|1|0|999|M
1501|C609|1|0|999|M
1502|C61X|1|10|120|M
1503|C620|1|0|999|M
1504|C621|1|0|999|M
1505|C629|1|0|999|M
1506|C630|1|0|999|M
1507|C631|1|0|999|M
1508|C632|1|0|999|M
1509|C637|1|0|999|M
1510|C638|1|0|999|M
1511|C639|1|0|999|M
1512|C64X|3|0|999|A
1513|C65X|3|0|999|A
1514|C66X|3|0|999|A
1515|C670|3|0|999|A
1516|C671|3|0|999|A
1517|C672|3|0|999|A
1518|C673|3|0|999|A
1519|C674|3|0|999|A
1520|C675|3|0|999|A
1521|C676|3|0|999|A
1522|C677|3|0|999|A
1523|C678|3|0|999|A
1524|C679|3|0|999|A
1525|C680|3|0|999|A
1526|C681|3|0|999|A
1527|C688|3|0|999|A
1528|C689|3|0|999|A
1529|C690|3|0|999|A
1530|C691|3|0|999|A
1531|C692|3|0|999|A
1532|C693|3|0|999|A
1533|C694|3|0|999|A
1534|C695|3|0|999|A
1535|C696|3|0|999|A
1536|C698|3|0|999|A
1537|C699|3|0|999|A
1538|C700|3|0|999|A
1539|C701|3|0|999|A
1540|C709|3|0|999|A
1541|C710|3|0|999|A
1542|C711|3|0|999|A
1543|C712|3|0|999|A
1544|C713|3|0|999|A
1545|C714|3|0|999|A
1546|C715|3|0|999|A
1547|C716|3|0|999|A
1548|C717|3|0|999|A
1549|C718|3|0|999|A
1550|C719|3|0|999|A
1551|C720|3|0|999|A
1552|C721|3|0|999|A
1553|C722|3|0|999|A
1554|C723|3|0|999|A
1555|C724|3|0|999|A
1556|C725|3|0|999|A
1557|C728|3|0|999|A
1558|C729|3|0|999|A
1559|C73X|3|0|999|A
1560|C740|3|0|999|A
1561|C741|3|0|999|A
1562|C749|3|0|999|A
1563|C750|3|0|999|A
1564|C751|3|0|999|A
1565|C752|3|0|999|A
1566|C753|3|0|999|A
1567|C754|3|0|999|A
1568|C755|3|0|999|A
1569|C758|3|0|999|A
1570|C759|3|0|999|A
1571|C760|3|0|999|A
1572|C761|3|0|999|A
1573|C762|3|0|999|A
1574|C763|3|0|999|A
1575|C764|3|0|999|A
1576|C765|3|0|999|A
1577|C767|3|0|999|A
1578|C768|3|0|999|A
1579|C770|3|0|999|A
1580|C771|3|0|999|A
1581|C772|3|0|999|A
1582|C773|3|0|999|A
1583|C774|3|0|999|A
1584|C775|3|0|999|A
1585|C778|3|0|999|A
1586|C779|3|0|999|A
1587|U849|3|0|999|A
1588|U85X|3|0|999|A
1589|U88X|3|0|100|A
1590|U898|3|0|999|A
1591|U899|3|0|999|A
1592|C780|3|0|999|A
1593|C781|3|0|999|A
1594|C782|3|0|999|A
1595|C783|3|0|999|A
1596|C784|3|0|999|A
1597|V010|3|0|999|A
1598|V011|3|0|999|A
1599|V019|3|0|999|A
1600|V020|3|0|999|A
1601|C785|3|0|999|A
1602|C786|3|0|999|A
1603|C787|3|0|999|A
1604|C788|3|0|999|A
1605|C790|3|0|999|A
1606|V021|3|0|999|A
1607|V029|3|0|999|A
1608|V030|3|0|999|A
1609|V031|3|0|999|A
1610|C791|3|0|999|A
1611|C792|3|0|999|A
1612|C793|3|0|999|A
1613|C794|3|0|999|A
1614|C795|3|0|999|A
1615|C796|2|0|999|F
1616|C797|3|0|999|A
1617|C798|3|0|999|A
1618|C799|3|0|999|A
1619|V039|3|0|999|A
1620|V040|3|0|999|A
1621|V041|3|0|999|A
1622|V049|3|0|999|A
1623|V050|3|0|999|A
1624|V051|3|0|999|A
1625|V059|3|0|999|A
1626|V060|3|0|999|A
1627|V061|3|0|999|A
1628|V069|3|0|999|A
1629|V090|3|0|999|A
1630|V091|3|0|999|A
1631|V092|3|0|999|A
1632|V093|3|0|999|A
1633|V099|3|0|999|A
1634|V100|3|3|85|A
1635|V101|3|0|999|A
1636|V102|3|0|999|A
1637|V103|3|0|999|A
1638|V104|3|3|85|A
1639|V105|3|0|999|A
1640|V109|3|0|999|A
1641|V110|3|3|85|A
1642|V111|3|0|999|A
1643|V112|3|0|999|A
1644|V113|3|0|999|A
1645|V114|3|3|85|A
1646|V115|3|0|999|A
1647|V119|3|0|999|A
1648|V120|3|3|85|A
1649|V121|3|0|999|A
1650|V122|3|0|999|A
1651|C800|3|0|999|A
1652|C809|3|0|999|A
1653|C80X|3|0|999|A
1654|C810|3|0|999|A
1655|C811|3|0|999|A
1656|V123|3|0|999|A
1657|V124|3|3|85|A
1658|V125|3|0|999|A
1659|V129|3|0|999|A
1660|C812|3|0|999|A
1661|C813|3|0|999|A
1662|C814|3|0|999|A
1663|C817|3|0|999|A
1664|C819|3|0|999|A
1665|C820|3|0|999|A
1666|V130|3|3|85|A
1667|V131|3|0|999|A
1668|V132|3|0|999|A
1669|V133|3|0|999|A
1670|C821|3|0|999|A
1671|C822|3|0|999|A
1672|C823|3|0|999|A
1673|C824|3|0|999|A
1674|C825|3|0|999|A
1675|C826|3|0|999|A
1676|V134|3|3|85|A
1677|V135|3|0|999|A
1678|V139|3|0|999|A
1679|V140|3|3|85|A
1680|C827|3|0|999|A
1681|C829|3|0|999|A
1682|C830|3|0|999|A
1683|C831|3|0|999|A
1684|C832|3|0|999|A
1685|V141|3|0|999|A
1686|V142|3|0|999|A
1687|V143|3|0|999|A
1688|V144|3|3|85|A
1689|C833|3|0|999|A
1690|C834|3|0|999|A
1691|C835|3|0|999|A
1692|C836|3|0|999|A
1693|C837|3|0|999|A
1694|C838|3|0|999|A
1695|V145|3|0|999|A
1696|V149|3|0|999|A
1697|V150|3|3|85|A
1698|V151|3|0|999|A
1699|C839|3|0|999|A
1700|C840|3|0|999|A
1701|C841|3|0|999|A
1702|C842|3|0|999|A
1703|C843|3|0|999|A
1704|C844|3|0|999|A
1705|V152|3|0|999|A
1706|V153|3|0|999|A
1707|V154|3|3|85|A
1708|V155|3|0|999|A
1709|C845|3|0|999|A
1710|C846|3|0|999|A
1711|C847|3|0|999|A
1712|C848|3|0|999|A
1713|C849|3|0|999|A
1714|V159|3|0|999|A
1715|V160|3|3|85|A
1716|V161|3|0|999|A
1717|V162|3|0|999|A
1718|C850|3|0|999|A
1719|C851|3|0|999|A
1720|C852|3|0|999|A
1721|C857|3|0|999|A
1722|C859|3|0|999|A
1723|V163|3|0|999|A
1724|V164|3|3|85|A
1725|V165|3|0|999|A
1726|V169|3|0|999|A
1727|C860|3|0|999|A
1728|C861|3|0|999|A
1729|C862|3|0|999|A
1730|C863|3|0|999|A
1731|C864|3|0|999|A
1732|D462|3|0|999|A
1733|D463|3|0|999|A
1734|D464|3|0|999|A
1735|D465|3|0|999|A
1736|D466|3|0|999|A
1737|C865|3|0|999|A
1738|C866|3|0|999|A
1739|C880|3|0|999|A
1740|C881|3|0|999|A
1741|C882|3|0|999|A
1742|V170|3|3|85|A
1743|V171|3|0|999|A
1744|V172|3|0|999|A
1745|V173|3|0|999|A
1746|D467|3|0|999|A
1747|D469|3|0|999|A
1748|D470|3|0|999|A
1749|D471|3|0|999|A
1750|D472|3|0|999|A
1751|D473|3|0|999|A
1752|D474|3|0|999|A
1753|D475|3|0|999|A
1754|D477|3|0|999|A
1755|C883|3|0|999|A
1756|C884|3|0|999|A
1757|C887|3|0|999|A
1758|C889|3|0|999|A
1759|C900|3|0|999|A
1760|V174|3|3|85|A
1761|V175|3|0|999|A
1762|V179|3|0|999|A
1763|V180|3|3|85|A
1764|K851|3|0|999|A
1765|K852|3|0|999|A
1766|K853|3|0|999|A
1767|K858|3|0|999|A
1768|K859|3|0|999|A
1769|K85X|3|0|999|A
1770|D479|3|0|999|A
1771|D480|3|0|999|A
1772|D481|3|0|999|A
1773|D482|3|0|999|A
1774|C901|3|0|999|A
1775|C902|3|0|999|A
1776|C903|3|0|999|A
1777|C910|3|0|999|A
1778|C911|3|0|999|A
1779|C912|3|0|999|A
1780|V181|3|0|999|A
1781|V182|3|0|999|A
1782|V183|3|0|999|A
1783|V184|3|3|85|A
1784|D483|3|0|999|A
1785|D484|3|0|999|A
1786|D485|3|0|999|A
1787|D486|3|0|999|A
1788|K860|3|0|999|A
1789|K861|3|0|999|A
1790|K862|3|0|999|A
1791|K863|3|0|999|A
1792|K868|3|0|999|A
1793|D487|3|0|999|A
1794|D489|3|0|999|A
1795|D500|3|0|999|A
1796|D501|3|0|999|A
1797|V185|3|0|999|A
1798|V189|3|0|999|A
1799|V190|3|3|85|A
1800|V191|3|0|999|A
1801|C913|3|0|999|A
1802|C914|3|0|999|A
1803|C915|3|0|999|A
1804|C916|3|0|999|A
1805|C917|3|0|999|A
1806|C918|3|0|999|A
1807|C919|3|0|999|A
1808|C920|3|0|999|A
1809|C921|3|0|999|A
1810|C922|3|0|999|A
1811|C923|3|0|999|A
1812|C924|3|0|999|A
1813|C925|3|0|999|A
1814|C926|3|0|999|A
1815|C927|3|0|999|A
1816|C928|3|0|999|A
1817|C929|3|0|999|A
1818|C930|3|0|999|A
1819|C931|3|0|999|A
1820|C932|3|0|999|A
1821|C933|3|0|999|A
1822|C937|3|0|999|A
1823|C939|3|0|999|A
1824|C940|3|0|999|A
1825|C941|3|0|999|A
1826|C942|3|0|999|A
1827|C943|3|0|999|A
1828|C944|3|0|999|A
1829|C945|3|0|999|A
1830|C946|3|0|999|A
1831|C947|3|0|999|A
1832|C950|3|0|999|A
1833|C951|3|0|999|A
1834|C952|3|0|999|A
1835|C957|3|0|999|A
1836|C959|3|0|999|A
1837|C960|3|0|999|A
1838|C961|3|0|999|A
1839|C962|3|0|999|A
1840|C963|3|0|999|A
1841|C964|3|0|999|A
1842|C965|3|0|999|A
1843|C966|3|0|999|A
1844|C967|3|0|999|A
1845|C968|3|0|999|A
1846|C969|3|0|999|A
1847|C97X|3|0|999|A
1848|D000|3|0|999|A
1849|D001|3|0|999|A
1850|D002|3|0|999|A
1851|D010|3|0|999|A
1852|D011|3|0|999|A
1853|D012|3|0|999|A
1854|D013|3|0|999|A
1855|D014|3|0|999|A
1856|D015|3|0|999|A
1857|D017|3|0|999|A
1858|D019|3|0|999|A
1859|D020|3|0|999|A
1860|D021|3|0|999|A
1861|D022|3|0|999|A
1862|D023|3|0|999|A
1863|D024|3|0|999|A
1864|D030|3|0|999|A
1865|D031|3|0|999|A
1866|D032|3|0|999|A
1867|D033|3|0|999|A
1868|D034|3|0|999|A
1869|D035|3|0|999|A
1870|D036|3|0|999|A
1871|D037|3|0|999|A
1872|D038|3|0|999|A
1873|D039|3|0|999|A
1874|D040|3|0|999|A
1875|D041|3|0|999|A
1876|D042|3|0|999|A
1877|D043|3|0|999|A
1878|D044|3|0|999|A
1879|D045|3|0|999|A
1880|D046|3|0|999|A
1881|D047|3|0|999|A
1882|D048|3|0|999|A
1883|D049|3|0|999|A
1884|D050|3|0|999|A
1885|D051|3|0|999|A
1886|D057|3|0|999|A
1887|D059|3|0|999|A
1888|D060|2|0|999|F
1889|D061|2|0|999|F
1890|D067|2|0|999|F
1891|D069|2|0|999|F
1892|D070|2|0|999|F
1893|D071|2|0|999|F
1894|D072|2|0|999|F
1895|D073|2|0|999|F
1896|D074|1|0|999|M
1897|D075|1|0|999|M
1898|D076|1|0|999|M
1899|D090|3|0|999|A
1900|D091|3|0|999|A
1901|D092|3|0|999|A
1902|D093|3|0|999|A
1903|D097|3|0|999|A
1904|D099|3|0|999|A
1905|D100|3|0|999|A
1906|D101|3|0|999|A
1907|D102|3|0|999|A
1908|D103|3|0|999|A
1909|D104|3|0|999|A
1910|D105|3|0|999|A
1911|D508|3|0|999|A
1912|D509|3|0|999|A
1913|D510|3|0|999|A
1914|D511|3|0|999|A
1915|K869|3|0|999|A
1916|K870|3|0|999|A
1917|K871|3|0|999|A
1918|K900|3|0|999|A
1919|D512|3|0|999|A
1920|D513|3|0|999|A
1921|D518|3|0|999|A
1922|D519|3|0|999|A
1923|V192|3|0|999|A
1924|V193|3|0|999|A
1925|V194|3|3|85|A
1926|V195|3|0|999|A
1927|K901|3|0|999|A
1928|K902|3|0|999|A
1929|K903|3|0|999|A
1930|K904|3|0|999|A
1931|K908|3|0|999|A
1932|D520|3|0|999|A
1933|D521|3|0|999|A
1934|D528|3|0|999|A
1935|D529|3|0|999|A
1936|V196|3|0|999|A
1937|V198|3|0|999|A
1938|V199|3|0|999|A
1939|V200|3|5|85|A
1940|K909|3|0|999|A
1941|K910|3|0|999|A
1942|K911|3|0|999|A
1943|K912|3|0|999|A
1944|K913|3|0|999|A
1945|D530|3|0|999|A
1946|D531|3|0|999|A
1947|D532|3|0|999|A
1948|D538|3|0|999|A
1949|V201|3|0|999|A
1950|V202|3|0|999|A
1951|V203|3|0|999|A
1952|V204|3|5|85|A
1953|D539|3|0|999|A
1954|D550|3|0|999|A
1955|D551|3|0|999|A
1956|D552|3|0|999|A
1957|K914|3|0|999|A
1958|K915|3|0|999|A
1959|K918|3|0|999|A
1960|K919|3|0|999|A
1961|V205|3|0|999|A
1962|V209|3|0|999|A
1963|V210|3|5|85|A
1964|V211|3|0|999|A
1965|D553|3|0|999|A
1966|D558|3|0|999|A
1967|D559|3|0|999|A
1968|D560|3|0|999|A
1969|K920|3|0|120|A
1970|K921|3|0|120|A
1971|K922|3|0|120|A
1972|K928|3|0|999|A
1973|K929|3|0|999|A
1974|V212|3|0|999|A
1975|V213|3|0|999|A
1976|V214|3|5|85|A
1977|V215|3|0|999|A
1978|D561|3|0|999|A
1979|D562|3|0|999|A
1980|D563|3|0|999|A
1981|D564|3|0|999|A
1982|D568|3|0|999|A
1983|K930|3|0|999|A
1984|K931|3|0|999|A
1985|K938|3|0|999|A
1986|L00X|3|0|999|A
1987|V219|3|0|999|A
1988|V220|3|5|85|A
1989|V221|3|0|999|A
1990|V222|3|0|999|A
1991|D569|3|0|999|A
1992|D570|3|0|999|A
1993|D571|3|0|999|A
1994|D572|3|0|999|A
1995|V223|3|0|999|A
1996|V224|3|5|85|A
1997|V225|3|0|999|A
1998|V229|3|0|999|A
1999|D573|3|0|999|A
2000|D578|3|0|999|A
2001|D580|3|0|999|A
2002|D581|3|0|999|A
2003|L010|3|0|999|A
2004|L011|3|0|999|A
2005|L020|3|0|999|A
2006|L021|3|0|999|A
2007|L022|3|0|999|A
2008|V230|3|5|85|A
2009|V231|3|0|999|A
2010|V232|3|0|999|A
2011|V233|3|0|999|A
2012|D582|3|0|999|A
2013|D588|3|0|999|A
2014|D589|3|0|999|A
2015|D590|3|0|999|A
2016|V234|3|5|85|A
2017|V235|3|0|999|A
2018|V239|3|0|999|A
2019|V240|3|5|85|A
2020|D591|3|0|999|A
2021|D592|3|0|999|A
2022|D593|3|0|999|A
2023|D594|3|0|999|A
2024|L023|3|0|999|A
2025|L024|3|0|999|A
2026|L028|3|0|999|A
2027|L029|3|0|999|A
2028|L030|3|0|999|A
2029|D595|3|0|999|A
2030|D596|3|0|999|A
2031|D598|3|0|999|A
2032|D599|3|0|999|A
2033|V241|3|0|999|A
2034|V242|3|0|999|A
2035|V243|3|0|999|A
2036|V244|3|5|85|A
2037|L031|3|0|999|A
2038|L032|3|0|999|A
2039|L033|3|0|999|A
2040|L038|3|0|999|A
2041|L039|3|0|999|A
2042|L040|3|0|999|A
2043|D600|3|0|999|A
2044|D601|3|0|999|A
2045|D608|3|0|999|A
2046|D609|3|0|999|A
2047|L041|3|0|999|A
2048|L042|3|0|999|A
2049|L043|3|0|999|A
2050|L048|3|0|999|A
2051|L049|3|0|999|A
2052|V245|3|0|999|A
2053|V249|3|0|999|A
2054|V250|3|5|85|A
2055|V251|3|0|999|A
2056|V252|3|0|999|A
2057|V253|3|0|999|A
2058|V254|3|5|85|A
2059|V255|3|0|999|A
2060|L050|3|0|999|A
